Series ID,Year,Period,Label,Value
APU00007471A,1992,M12,1992 Dec,1.201
APU00007471A,1993,M01,1993 Jan,1.182
APU00007471A,1993,M02,1993 Feb,1.172
APU00007471A,1993,M03,1993 Mar,1.163
APU00007471A,1993,M04,1993 Apr,1.175
APU00007471A,1993,M05,1993 May,1.193
APU00007471A,1993,M06,1993 Jun,1.194
APU00007471A,1993,M07,1993 Jul,1.174
APU00007471A,1993,M08,1993 Aug,1.163
APU00007471A,1993,M09,1993 Sep,1.151
APU00007471A,1993,M10,1993 Oct,1.193
APU00007471A,1993,M11,1993 Nov,1.178
APU00007471A,1993,M12,1993 Dec,1.136
APU00007471A,1994,M01,1994 Jan,1.109
APU00007471A,1994,M02,1994 Feb,1.114
APU00007471A,1994,M03,1994 Mar,1.109
APU00007471A,1994,M04,1994 Apr,1.128
APU00007471A,1994,M05,1994 May,1.143
APU00007471A,1994,M06,1994 Jun,1.169
APU00007471A,1994,M07,1994 Jul,1.199
APU00007471A,1994,M08,1994 Aug,1.243
APU00007471A,1994,M09,1994 Sep,1.237
APU00007471A,1994,M10,1994 Oct,1.212
APU00007471A,1994,M11,1994 Nov,1.222
APU00007471A,1994,M12,1994 Dec,1.203
APU00007471A,1995,M01,1995 Jan,1.190
APU00007471A,1995,M02,1995 Feb,1.181
APU00007471A,1995,M03,1995 Mar,1.173
APU00007471A,1995,M04,1995 Apr,1.197
APU00007471A,1995,M05,1995 May,1.256
APU00007471A,1995,M06,1995 Jun,1.281
APU00007471A,1995,M07,1995 Jul,1.252
APU00007471A,1995,M08,1995 Aug,1.222
APU00007471A,1995,M09,1995 Sep,1.206
APU00007471A,1995,M10,1995 Oct,1.185
APU00007471A,1995,M11,1995 Nov,1.161
APU00007471A,1995,M12,1995 Dec,1.160
APU00007471A,1996,M01,1996 Jan,1.186
APU00007471A,1996,M02,1996 Feb,1.181
APU00007471A,1996,M03,1996 Mar,1.219
APU00007471A,1996,M04,1996 Apr,1.305
APU00007471A,1996,M05,1996 May,1.378
APU00007471A,1996,M06,1996 Jun,1.354
APU00007471A,1996,M07,1996 Jul,1.328
APU00007471A,1996,M08,1996 Aug,1.298
APU00007471A,1996,M09,1996 Sep,1.293
APU00007471A,1996,M10,1996 Oct,1.287
APU00007471A,1996,M11,1996 Nov,1.308
APU00007471A,1996,M12,1996 Dec,1.318
APU00007471A,1997,M01,1997 Jan,1.318
APU00007471A,1997,M02,1997 Feb,1.312
APU00007471A,1997,M03,1997 Mar,1.293
APU00007471A,1997,M04,1997 Apr,1.288
APU00007471A,1997,M05,1997 May,1.284
APU00007471A,1997,M06,1997 Jun,1.286
APU00007471A,1997,M07,1997 Jul,1.263
APU00007471A,1997,M08,1997 Aug,1.310
APU00007471A,1997,M09,1997 Sep,1.334
APU00007471A,1997,M10,1997 Oct,1.300
APU00007471A,1997,M11,1997 Nov,1.271
APU00007471A,1997,M12,1997 Dec,1.236
APU00007471A,1998,M01,1998 Jan,1.186
APU00007471A,1998,M02,1998 Feb,1.137
APU00007471A,1998,M03,1998 Mar,1.097
APU00007471A,1998,M04,1998 Apr,1.106
APU00007471A,1998,M05,1998 May,1.146
APU00007471A,1998,M06,1998 Jun,1.148
APU00007471A,1998,M07,1998 Jul,1.134
APU00007471A,1998,M08,1998 Aug,1.108
APU00007471A,1998,M09,1998 Sep,1.091
APU00007471A,1998,M10,1998 Oct,1.099
APU00007471A,1998,M11,1998 Nov,1.086
APU00007471A,1998,M12,1998 Dec,1.046
APU00007471A,1999,M01,1999 Jan,1.031
APU00007471A,1999,M02,1999 Feb,1.014
APU00007471A,1999,M03,1999 Mar,1.048
APU00007471A,1999,M04,1999 Apr,1.232
APU00007471A,1999,M05,1999 May,1.233
APU00007471A,1999,M06,1999 Jun,1.204
APU00007471A,1999,M07,1999 Jul,1.244
APU00007471A,1999,M08,1999 Aug,1.309
APU00007471A,1999,M09,1999 Sep,1.334
APU00007471A,1999,M10,1999 Oct,1.329
APU00007471A,1999,M11,1999 Nov,1.319
APU00007471A,1999,M12,1999 Dec,1.353
APU00007471A,2000,M01,2000 Jan,1.356
APU00007471A,2000,M02,2000 Feb,1.422
APU00007471A,2000,M03,2000 Mar,1.594
APU00007471A,2000,M04,2000 Apr,1.561
APU00007471A,2000,M05,2000 May,1.552
APU00007471A,2000,M06,2000 Jun,1.666
APU00007471A,2000,M07,2000 Jul,1.642
APU00007471A,2000,M08,2000 Aug,1.559
APU00007471A,2000,M09,2000 Sep,1.635
APU00007471A,2000,M10,2000 Oct,1.613
APU00007471A,2000,M11,2000 Nov,1.608
APU00007471A,2000,M12,2000 Dec,1.544
APU00007471A,2001,M01,2001 Jan,1.525
APU00007471A,2001,M02,2001 Feb,1.538
APU00007471A,2001,M03,2001 Mar,1.503
APU00007471A,2001,M04,2001 Apr,1.617
APU00007471A,2001,M05,2001 May,1.812
APU00007471A,2001,M06,2001 Jun,1.731
APU00007471A,2001,M07,2001 Jul,1.565
APU00007471A,2001,M08,2001 Aug,1.509
APU00007471A,2001,M09,2001 Sep,1.609
APU00007471A,2001,M10,2001 Oct,1.442
APU00007471A,2001,M11,2001 Nov,1.324
APU00007471A,2001,M12,2001 Dec,1.200
APU00007471A,2002,M01,2002 Jan,1.209
APU00007471A,2002,M02,2002 Feb,1.210
APU00007471A,2002,M03,2002 Mar,1.324
APU00007471A,2002,M04,2002 Apr,1.493
APU00007471A,2002,M05,2002 May,1.508
APU00007471A,2002,M06,2002 Jun,1.489
APU00007471A,2002,M07,2002 Jul,1.496
APU00007471A,2002,M08,2002 Aug,1.508
APU00007471A,2002,M09,2002 Sep,1.507
APU00007471A,2002,M10,2002 Oct,1.535
APU00007471A,2002,M11,2002 Nov,1.534
APU00007471A,2002,M12,2002 Dec,1.477
APU00007471A,2003,M01,2003 Jan,1.557
APU00007471A,2003,M02,2003 Feb,1.686
APU00007471A,2003,M03,2003 Mar,1.791
APU00007471A,2003,M04,2003 Apr,1.704
APU00007471A,2003,M05,2003 May,1.587
APU00007471A,2003,M06,2003 Jun,1.558
APU00007471A,2003,M07,2003 Jul,1.567
APU00007471A,2003,M08,2003 Aug,1.671
APU00007471A,2003,M09,2003 Sep,1.771
APU00007471A,2003,M10,2003 Oct,1.646
APU00007471A,2003,M11,2003 Nov,1.578
APU00007471A,2003,M12,2003 Dec,1.538
APU00007471A,2004,M01,2004 Jan,1.635
APU00007471A,2004,M02,2004 Feb,1.715
APU00007471A,2004,M03,2004 Mar,1.809
APU00007471A,2004,M04,2004 Apr,1.875
APU00007471A,2004,M05,2004 May,2.050
APU00007471A,2004,M06,2004 Jun,2.083
APU00007471A,2004,M07,2004 Jul,1.982
APU00007471A,2004,M08,2004 Aug,1.941
APU00007471A,2004,M09,2004 Sep,1.934
APU00007471A,2004,M10,2004 Oct,2.072
APU00007471A,2004,M11,2004 Nov,2.053
APU00007471A,2004,M12,2004 Dec,1.926
APU00007471A,2005,M01,2005 Jan,1.866
APU00007471A,2005,M02,2005 Feb,1.960
APU00007471A,2005,M03,2005 Mar,2.107
APU00007471A,2005,M04,2005 Apr,2.325
APU00007471A,2005,M05,2005 May,2.257
APU00007471A,2005,M06,2005 Jun,2.218
APU00007471A,2005,M07,2005 Jul,2.357
APU00007471A,2005,M08,2005 Aug,2.548
APU00007471A,2005,M09,2005 Sep,2.969
APU00007471A,2005,M10,2005 Oct,2.830
APU00007471A,2005,M11,2005 Nov,2.387
APU00007471A,2005,M12,2005 Dec,2.230
APU00007471A,2006,M01,2006 Jan,2.359
APU00007471A,2006,M02,2006 Feb,2.354
APU00007471A,2006,M03,2006 Mar,2.444
APU00007471A,2006,M04,2006 Apr,2.801
APU00007471A,2006,M05,2006 May,2.993
APU00007471A,2006,M06,2006 Jun,2.963
APU00007471A,2006,M07,2006 Jul,3.046
APU00007471A,2006,M08,2006 Aug,3.033
APU00007471A,2006,M09,2006 Sep,2.637
APU00007471A,2006,M10,2006 Oct,2.319
APU00007471A,2006,M11,2006 Nov,2.287
APU00007471A,2006,M12,2006 Dec,2.380
APU00007471A,2007,M01,2007 Jan,2.321
APU00007471A,2007,M02,2007 Feb,2.333
APU00007471A,2007,M03,2007 Mar,2.639
APU00007471A,2007,M04,2007 Apr,2.909
APU00007471A,2007,M05,2007 May,3.176
APU00007471A,2007,M06,2007 Jun,3.100
APU00007471A,2007,M07,2007 Jul,3.013
APU00007471A,2007,M08,2007 Aug,2.833
APU00007471A,2007,M09,2007 Sep,2.839
APU00007471A,2007,M10,2007 Oct,2.843
APU00007471A,2007,M11,2007 Nov,3.118
APU00007471A,2007,M12,2007 Dec,3.069
APU00007471A,2008,M01,2008 Jan,3.096
APU00007471A,2008,M02,2008 Feb,3.083
APU00007471A,2008,M03,2008 Mar,3.307
APU00007471A,2008,M04,2008 Apr,3.491
APU00007471A,2008,M05,2008 May,3.813
APU00007471A,2008,M06,2008 Jun,4.115
APU00007471A,2008,M07,2008 Jul,4.142
APU00007471A,2008,M08,2008 Aug,3.838
APU00007471A,2008,M09,2008 Sep,3.749
APU00007471A,2008,M10,2008 Oct,3.225
APU00007471A,2008,M11,2008 Nov,2.208
APU00007471A,2008,M12,2008 Dec,1.742
APU00007471A,2009,M01,2009 Jan,1.838
APU00007471A,2009,M02,2009 Feb,1.979
APU00007471A,2009,M03,2009 Mar,2.000
APU00007471A,2009,M04,2009 Apr,2.107
APU00007471A,2009,M05,2009 May,2.314
APU00007471A,2009,M06,2009 Jun,2.681
APU00007471A,2009,M07,2009 Jul,2.594
APU00007471A,2009,M08,2009 Aug,2.677
APU00007471A,2009,M09,2009 Sep,2.626
APU00007471A,2009,M10,2009 Oct,2.613
APU00007471A,2009,M11,2009 Nov,2.709
APU00007471A,2009,M12,2009 Dec,2.671
APU00007471A,2010,M01,2010 Jan,2.779
APU00007471A,2010,M02,2010 Feb,2.709
APU00007471A,2010,M03,2010 Mar,2.829
APU00007471A,2010,M04,2010 Apr,2.906
APU00007471A,2010,M05,2010 May,2.915
APU00007471A,2010,M06,2010 Jun,2.783
APU00007471A,2010,M07,2010 Jul,2.783
APU00007471A,2010,M08,2010 Aug,2.795
APU00007471A,2010,M09,2010 Sep,2.754
APU00007471A,2010,M10,2010 Oct,2.843
APU00007471A,2010,M11,2010 Nov,2.899
APU00007471A,2010,M12,2010 Dec,3.031
APU00007471A,2011,M01,2011 Jan,3.139
APU00007471A,2011,M02,2011 Feb,3.215
APU00007471A,2011,M03,2011 Mar,3.594
APU00007471A,2011,M04,2011 Apr,3.863
APU00007471A,2011,M05,2011 May,3.982
APU00007471A,2011,M06,2011 Jun,3.753
APU00007471A,2011,M07,2011 Jul,3.703
APU00007471A,2011,M08,2011 Aug,3.680
APU00007471A,2011,M09,2011 Sep,3.664
APU00007471A,2011,M10,2011 Oct,3.521
APU00007471A,2011,M11,2011 Nov,3.475
APU00007471A,2011,M12,2011 Dec,3.329
APU00007471A,2012,M01,2012 Jan,3.447
APU00007471A,2012,M02,2012 Feb,3.622
APU00007471A,2012,M03,2012 Mar,3.918
APU00007471A,2012,M04,2012 Apr,3.976
APU00007471A,2012,M05,2012 May,3.839
APU00007471A,2012,M06,2012 Jun,3.602
APU00007471A,2012,M07,2012 Jul,3.502
APU00007471A,2012,M08,2012 Aug,3.759
APU00007471A,2012,M09,2012 Sep,3.908
APU00007471A,2012,M10,2012 Oct,3.839
APU00007471A,2012,M11,2012 Nov,3.542
APU00007471A,2012,M12,2012 Dec,3.386
APU00007471A,2013,M01,2013 Jan,3.407
APU00007471A,2013,M02,2013 Feb,3.748
APU00007471A,2013,M03,2013 Mar,3.792
APU00007471A,2013,M04,2013 Apr,3.647
APU00007471A,2013,M05,2013 May,3.682
APU00007471A,2013,M06,2013 Jun,3.693
APU00007471A,2013,M07,2013 Jul,3.687
APU00007471A,2013,M08,2013 Aug,3.658
APU00007471A,2013,M09,2013 Sep,3.616
APU00007471A,2013,M10,2013 Oct,3.434
APU00007471A,2013,M11,2013 Nov,3.310
APU00007471A,2013,M12,2013 Dec,3.333
APU00007471A,2014,M01,2014 Jan,3.378
APU00007471A,2014,M02,2014 Feb,3.422
APU00007471A,2014,M03,2014 Mar,3.590
APU00007471A,2014,M04,2014 Apr,3.717
APU00007471A,2014,M05,2014 May,3.745
APU00007471A,2014,M06,2014 Jun,3.750
APU00007471A,2014,M07,2014 Jul,3.690
APU00007471A,2014,M08,2014 Aug,3.540
APU00007471A,2014,M09,2014 Sep,3.463
APU00007471A,2014,M10,2014 Oct,3.241
APU00007471A,2014,M11,2014 Nov,2.945
APU00007471A,2014,M12,2014 Dec,2.618
APU00007471A,2015,M01,2015 Jan,2.170
APU00007471A,2015,M02,2015 Feb,2.308
APU00007471A,2015,M03,2015 Mar,2.544
APU00007471A,2015,M04,2015 Apr,2.545
APU00007471A,2015,M05,2015 May,2.832
APU00007471A,2015,M06,2015 Jun,2.889
APU00007471A,2015,M07,2015 Jul,2.893
APU00007471A,2015,M08,2015 Aug,2.745
APU00007471A,2015,M09,2015 Sep,2.463
APU00007471A,2015,M10,2015 Oct,2.357
APU00007471A,2015,M11,2015 Nov,2.249
APU00007471A,2015,M12,2015 Dec,2.125
APU00007471A,2016,M01,2016 Jan,2.034
APU00007471A,2016,M02,2016 Feb,1.833
APU00007471A,2016,M03,2016 Mar,2.021
APU00007471A,2016,M04,2016 Apr,2.196
APU00007471A,2016,M05,2016 May,2.324
APU00007471A,2016,M06,2016 Jun,2.422
APU00007471A,2016,M07,2016 Jul,2.287
APU00007471A,2016,M08,2016 Aug,2.218
APU00007471A,2016,M09,2016 Sep,2.269
APU00007471A,2016,M10,2016 Oct,2.304
APU00007471A,2016,M11,2016 Nov,2.246
APU00007471A,2016,M12,2016 Dec,2.289
APU00007471A,2017,M01,2017 Jan,2.409
APU00007471A,2017,M02,2017 Feb,2.360
APU00007471A,2017,M03,2017 Mar,2.386
APU00007471A,2017,M04,2017 Apr,2.479
APU00007471A,2017,M05,2017 May,2.448
APU00007471A,2017,M06,2017 Jun,2.400
APU00007471A,2017,M07,2017 Jul,2.344
APU00007471A,2017,M08,2017 Aug,2.436
APU00007471A,2017,M09,2017 Sep,2.688
APU00007471A,2017,M10,2017 Oct,2.545
APU00007471A,2017,M11,2017 Nov,2.608
APU00007471A,2017,M12,2017 Dec,2.521
APU00007471A,2018,M01,2018 Jan,2.596
APU00007471A,2018,M02,2018 Feb,2.632
APU00007471A,2018,M03,2018 Mar,2.631
APU00007471A,2018,M04,2018 Apr,2.795
APU00007471A,2018,M05,2018 May,2.963
APU00007471A,2018,M06,2018 Jun,2.970
APU00007471A,2018,M07,2018 Jul,2.930
APU00007471A,2018,M08,2018 Aug,2.919
APU00007471A,2018,M09,2018 Sep,2.930
APU00007471A,2018,M10,2018 Oct,2.945
APU00007471A,2018,M11,2018 Nov,2.733
APU00007471A,2018,M12,2018 Dec,2.479
APU00007471A,2019,M01,2019 Jan,2.352
APU00007471A,2019,M02,2019 Feb,2.412
APU00007471A,2019,M03,2019 Mar,2.620
APU00007471A,2019,M04,2019 Apr,2.894
APU00007471A,2019,M05,2019 May,2.963
APU00007471A,2019,M06,2019 Jun,2.814
APU00007471A,2019,M07,2019 Jul,2.836
APU00007471A,2019,M08,2019 Aug,2.716
